brand_code,carb_volume,fill_ounces,pc_volume,carb_pressure,carb_temp,psc_fill,psc_co2,mnf_flow_bin,carb_pressure1,fill_pressure,hyd_pressure1_bin,hyd_pressure2_bin,hyd_pressure3_bin,hyd_pressure4,filler_level,temperature,usage_cont,carb_flow_bin,density_bin,balling_bin,pressure_vacuum,ph,bowl_setpoint_bin,pressure_setpoint_bin,air_pressurer_bin,alch_rel_bin,carb_rel,balling_lvl_bin,psc_trans,filler_speed_trans,mfr_trans,oxygen_filler_trans
D,5.52666666666667,23.78,0.412,71.8,141.6,0.16,0.0200000000000005,positive,118.2,46,above_zero,above_zero,above_zero,80,120.8,65.8,17.14,high,high,high,-5.2,8.46,120,46,low,high,5.68,high,-1.3488471761560117,7573831.5,251056.48,-3.105960966884967
D,5.51333333333333,23.8466666666667,0.312666666666667,72.4,143,0.0199999999999996,0.0199999999999996,positive,116.6,46,above_zero,above_zero,above_zero,74,120,66.2,16.66,high,high,high,-5.2,8.48,120,46,low,high,5.6,high,-1.677509690068058,8048071.5,273060,-3.1465127097023236
D,5.55333333333333,23.8933333333333,0.359333333333333,71.6,142.6,0.120000000000001,0.08,positive,116.2,46,above_zero,above_zero,above_zero,84,119.4,65.8,19.4,high,high,high,-5.2,8.44,120,46,low,high,5.7,high,-1.367544467966324,8056097.5,267472.48,-3.0963460612841205
B,5.37333333333333,23.94,0.387333333333333,64.8,136.4,0.100000000000001,0.0199999999999996,zero,121.6,45,zero,above_zero,zero,126,118.8,67.6,16.34,low,low,low,-5.4,8.42,120,46,low,low,5.54,low,-1.3129774385072932,504007.5,4550.080000000001,-2.978588391460068
B,5.36,23.8733333333333,0.370666666666667,67.8,141.2,0.18,0.04,positive,114.6,45.8,above_zero,above_zero,above_zero,94,119.8,66,21.58,high,low,low,-5.4,8.38,120,46,low,low,5.46,low,-1.3306719787727395,8048071.5,277959.18,-3.025649514165179
B,5.36666666666667,23.9066666666667,0.365333333333333,60.2,130.6,0.199999999999999,0.0199999999999996,positive,117,46,above_zero,above_zero,above_zero,90,120,66,21.96,high,low,low,-5.4,8.46,120,46,low,low,5.42,low,-1.7633568086760154,8064127.5,269965.01999999996,-3.059710476351058
B,5.26,23.9333333333333,0.364666666666667,66.2,140.8,0.32,0.04,positive,115.6,46,above_zero,above_zero,above_zero,98,120.6,67.4,23.58,high,low,low,-5.4,8.38,120,46,low,low,5.36,low,-1.3868116113297644,8056097.5,268790.62000000005,-3.0339453979801063
B,5.26666666666667,23.9866666666667,0.346666666666667,68.6,144,0.159999999999997,0.0200000000000005,positive,114.4,46,above_zero,above_zero,above_zero,96,119.6,67.2,18.64,high,low,low,-5.4,8.36,120,46,low,low,5.36,low,-1.393369964475876,8056097.5,265428.48000000004,-2.9638319953596013
B,5.25333333333333,23.9466666666667,0.347333333333333,69,145.2,0.0799999999999983,0.0199999999999996,positive,119,45.8,above_zero,above_zero,above_zero,94,119.8,66.8,18.34,high,low,low,-5.4,8.38,120,46,low,low,5.38,low,-1.4414303982492425,8048071.5,268350.88,-2.9937887002475163
B,5.32666666666667,23.98,0.409333333333333,64.4,137,0.3,0.04,positive,119.6,50,above_zero,above_zero,above_zero,102,119.4,67,18.5,high,low,low,-5.4,8.4,120,50,low,low,5.42,low,-1.2254033307585166,8056097.5,269818.08,-3.025649514165179
D,5.50666666666667,23.7666666666667,0.301333333333333,69,138.8,0.100000000000001,0.0399999999999991,positive,125.8,50,zero,above_zero,zero,110,113,67,18.48,low,low,low,-5.4,8.38,120,50,low,low,5.6,low,-1.478463807583788,506017.5,27612,-2.9937887002475163
D,5.61333333333333,23.9466666666667,0.168666666666667,74,142,0.280000000000001,0.0599999999999996,zero,126.6,45.6,zero,above_zero,zero,108,126.6,67.2,18.48,mid,high,high,-5.4,8.42,120,46,low,high,5.64,high,-1.6,1808801.5,81204,-2.9937887002475163
D,5.4133333333333304,23.86,0.427333333333333,69,141.8,0.0999999999999979,0.0600000000000005,positive,121.8,46,above_zero,above_zero,above_zero,80,120.2,66,18.58,high,high,high,-5.4,8.52,120,46,low,high,5.6,high,-1.045013089094934,8040049.5,272469.12000000005,-3.0963460612841205
D,5.40666666666667,23.9133333333333,0.424,69,142,0.299999999999997,0.0600000000000005,positive,116,46.2,above_zero,above_zero,above_zero,78,120.8,66,17.44,high,high,high,-5.4,8.46,120,46,low,high,5.6,high,-1.470849737787082,8040049.5,269818.08,-3.059710476351058
A,5.13333333333333,23.9533333333333,0.236666666666667,64.6,142.6,0.0799999999999983,0.0199999999999996,zero,125.4,41.4,zero,above_zero,zero,64,123.4,67.8,12.72,low,high,high,-5.6,8.42,120,46,low,mid,5.54,high,-1.8450806661517036,508031.5,90907.98,-2.9638319953596013
A,5.36666666666667,24.0333333333333,0.42,69.4,142.6,0.120000000000001,0.04,positive,120,46,above_zero,above_zero,above_zero,112,120.2,67,21.92,high,high,high,-5.4,8.34,120,46,low,mid,5.42,high,-1.53524199845511,8048071.5,264118.62,-2.935541041333315
A,5.32,23.9266666666667,0.356666666666667,70.2,145.2,0.199999999999999,0.04,positive,116.4,46,above_zero,above_zero,above_zero,112,118.8,65.2,17.08,high,high,high,-5.6,8.4,120,46,low,mid,5.5,high,-1.318824545362944,8048071.5,254754.71999999997,-2.852957825025863
A,5.28666666666667,24.0266666666667,0.413333333333333,68,143,0.240000000000002,0.0600000000000005,positive,116.4,46.2,above_zero,above_zero,above_zero,112,119.6,65.6,20.84,high,high,high,-5.4,8.32,120,46,low,mid,5.48,high,-1.2844582472000674,8048071.5,295372.48000000004,-3.025649514165179
A,5.29333333333333,23.9,0.346666666666667,70.4,145.8,0.0600000000000023,0.0600000000000005,positive,115.8,46.2,above_zero,above_zero,above_zero,104,120.2,65,16.58,high,high,high,-5.4,8.38,120,46,low,mid,5.46,high,-1.5527864045000421,8064127.5,270112,-2.9424689122509564
A,5.32,23.9733333333333,0.377333333333333,70.6,145.6,0.0999999999999979,0,positive,115.4,46.2,above_zero,above_zero,above_zero,108,119.8,66.6,18.92,high,high,high,-5.2,8.4,120,46,low,mid,5.46,high,-1.6312182217082845,8040049.5,260208.47999999998,-2.9861311825217842
A,5.35333333333333,24.0666666666667,0.366,72.8,147.8,0.0199999999999996,0.0200000000000005,positive,114.8,46,above_zero,above_zero,above_zero,82,120,64.6,18.1,high,high,high,-5.2,8.44,120,46,low,mid,5.5,high,-1.6653359893863697,8040049.5,270259.02,-2.818770203351407
B,5.42,23.9533333333333,0.264,60.4,129.8,0.219999999999999,0.08,zero,118.4,48,zero,above_zero,zero,114,126,65.4,21.22,high,low,high,-5.2,8.44,120,46,low,mid,5.64,high,-1.4861906968533947,506017.5,90907.98,-2.7866005962890634
B,5.30666666666667,23.9133333333333,0.387333333333333,64.4,138,0.38,0.0200000000000005,positive,117.2,46,above_zero,above_zero,above_zero,92,119.4,66.6,22.18,high,low,low,-5,8.58,120,46,low,low,5.4,low,-1.3427329309938005,8048071.5,266887.68,-3.105960966884967
B,5.29333333333333,23.9733333333333,0.377333333333333,71.2,147,0.240000000000002,0.0199999999999996,positive,116,46,above_zero,above_zero,above_zero,94,119.6,66,23.9,high,low,low,-5,8.54,120,46,low,low,5.38,low,-1.7033520605161736,8072161.5,265428.48000000004,-3.025649514165179
B,5.29333333333333,23.8866666666667,0.388,66,140,0.18,0.0199999999999996,positive,114.6,46,above_zero,above_zero,above_zero,92,119.8,66.2,16.54,high,low,low,-5.2,8.54,120,46,low,low,5.38,low,-1.470849737787082,8048071.5,265137.12000000005,-3.059710476351058
B,5.32666666666667,23.9733333333333,0.418,59.8,131,0.0999999999999979,0.0600000000000005,positive,114.4,46,above_zero,above_zero,above_zero,94,120.4,66.2,20.92,high,low,low,-5.2,8.54,120,46,low,low,5.38,low,-1.3247222793546347,8064127.5,262812,-3.025649514165179
B,5.27333333333333,24.0133333333333,0.356666666666667,66.8,140.6,0.600000000000001,0.08,positive,113,46,above_zero,above_zero,above_zero,96,119.8,66.6,23.7,high,low,low,-5.2,8.54,120,46,low,low,5.36,low,-1.53524199845511,8048071.5,263973.28,-3.025649514165179
B,5.28666666666667,23.8666666666667,0.386,64.2,138.6,0.199999999999999,0.0600000000000005,positive,122.4,46,above_zero,above_zero,above_zero,92,119.4,66.6,21.16,high,low,low,-5.4,8.54,120,46,low,low,5.36,low,-1.4861906968533947,8048071.5,266595.52,-3.025649514165179
B,5.21333333333333,23.9666666666667,0.410666666666667,68.4,145.8,0.0999999999999979,0.04,positive,121.8,46,above_zero,above_zero,above_zero,94,120,65.6,16.26,high,low,low,-5.4,8.52,120,46,low,low,5.36,low,-1.307179676972449,8048071.5,268204.38,-3.059710476351058
B,5.29333333333333,23.8666666666667,0.381333333333333,66.6,140.8,0.240000000000002,0.0600000000000005,positive,119,46,above_zero,above_zero,above_zero,96,120.2,66.2,22.74,high,low,low,-5.4,8.5,120,46,low,low,5.34,low,-1.4203449301524225,8072161.5,271289.28,-3.0963460612841205
B,5.29333333333333,24.0333333333333,0.398,64,137.6,0.199999999999999,0.0199999999999996,positive,120.6,46.2,above_zero,above_zero,above_zero,96,119.8,65.8,17.06,high,low,low,-5.4,8.48,120,46,low,low,5.36,low,-1.5101020514433645,8072161.5,270994.72000000003,-3.059710476351058
B,5.26666666666667,24.06,0.421333333333333,67.8,143.6,0.16,0.04,positive,113.6,46,above_zero,above_zero,above_zero,92,121,66,16.44,high,low,low,-5.4,8.5,120,46,low,low,5.36,low,-1.278889744907202,8040049.5,264700.38,-3.0174907630230625
B,5.23333333333333,23.8866666666667,0.370666666666667,68.8,145.4,0.0399999999999991,0.04,positive,122.6,46,above_zero,above_zero,above_zero,96,121.2,66.2,19.08,high,low,low,-5.4,8.48,120,46,low,low,5.36,low,-1.307179676972449,8048071.5,268350.88,-2.949491366535791
B,5.3,23.86,0.324666666666667,67,140.6,0.16,0.04,positive,121.8,46,above_zero,above_zero,above_zero,92,120,66.4,23.64,high,low,low,-5.4,8.58,120,46,low,low,5.34,low,-1.1420955764189114,7753921.5,256900.61999999997,-2.921957902446252
B,5.32,24.0133333333333,0.454666666666667,70.6,146.4,0.260000000000002,0.0599999999999996,positive,119,45.6,above_zero,above_zero,above_zero,98,119.8,66,13.6,high,low,low,-5.4,8.4,120,46,low,low,5.36,low,-1.4633436854000506,7597201.5,269818.08,-3.0339453979801063
B,5.28666666666667,24.0266666666667,0.469333333333333,67.4,142,0.0999999999999979,0.0199999999999996,positive,114.2,46,above_zero,above_zero,above_zero,100,120.2,66,16.28,high,low,low,-5.4,8.52,120,46,low,low,5.32,low,-1.53524199845511,7174471.5,236533.91999999995,-2.949491366535791
B,5.29333333333333,23.8866666666667,0.281333333333333,69.8,144.8,0.239999999999998,0.0199999999999996,positive,116,46,above_zero,above_zero,above_zero,98,120.4,65.8,20.42,high,low,low,-5.4,8.56,120,46,low,low,5.32,low,-1.220256452415283,7182049.5,238325.58,-2.9638319953596013
B,5.26666666666667,23.7133333333333,0.362666666666667,62.8,136.4,0.16,0.0200000000000005,positive,118,46,above_zero,above_zero,above_zero,102,119.2,66,19.18,high,low,low,-5.4,8.52,120,46,low,low,5.34,low,-1.1100561815485204,7182049.5,245700,-3.025649514165179
B,5.32666666666667,23.8666666666667,0.367333333333333,64,137,0.0599999999999987,0.0199999999999996,positive,112.8,45.8,above_zero,above_zero,above_zero,96,120.2,65.6,22.56,high,low,low,-5.4,8.52,120,46,low,low,5.36,low,-1.1900617307473365,7227601.5,236946.78,-3.1572272271790665
B,5.31333333333333,23.94,0.462,72.6,148.4,0.0800000000000018,0.0200000000000005,positive,115.4,46,above_zero,above_zero,above_zero,96,119.8,66.4,19.68,high,low,low,-5.4,8.46,120,46,low,low,5.36,low,-1.318824545362944,7250431.5,238878.22000000003,-3.105960966884967
B,5.29333333333333,23.9333333333333,0.446,75.4,152.4,0.199999999999999,0.04,positive,112.6,51.8,above_zero,above_zero,above_zero,114,118.4,66,19.42,high,low,low,-5.2,8.42,120,46,low,low,5.36,low,-1.434314575050762,3585841.5,84789.12000000001,-3.025649514165179
B,5.30666666666667,23.9333333333333,0.417333333333333,70.8,146.8,0.239999999999998,0.04,positive,117.2,46,above_zero,above_zero,above_zero,96,120,65.4,17.06,high,low,low,-5.2,8.48,120,46,low,low,5.38,low,-1.8211145618000166,7227601.5,238740,-3.042383712108365
B,5.28,23.8133333333333,0.466,67.2,141.2,0.419999999999998,0.0600000000000005,positive,122.6,46,above_zero,above_zero,above_zero,96,120.8,65.2,16.02,high,low,low,-5,8.54,120,46,low,low,5.34,low,-1.132820664452848,7219999.5,239431.5,-3.1909592814215246
B,5.25333333333333,23.8866666666667,0.322,66.2,141,0.32,0.0199999999999996,positive,114.6,45.8,above_zero,above_zero,above_zero,92,119.6,65.2,22.18,high,low,low,-5,8.56,120,46,low,low,5.26,low,-1.4,7227601.5,240817.5,-3.2027840906309875
B,5.3,23.92,0.358666666666667,64.4,138,0.239999999999998,0.04,positive,118.8,46,above_zero,above_zero,above_zero,100,119.8,65.4,19.52,high,low,low,-4.8,8.52,120,46,low,low,5.38,low,-1.1950155281000758,7227601.5,237635.68,-3.1465127097023236
B,5.28666666666667,23.8133333333333,0.337333333333333,64,137.6,0.280000000000001,0.0600000000000005,positive,122,45.8,above_zero,above_zero,above_zero,96,129.6,65.4,19.36,high,low,low,-4.8,8.54,130,46,low,low,5.38,low,-1.5804764607319393,7628417.5,252191.52000000002,-3.1465127097023236
C,5.22666666666667,24.08,0.404666666666667,62.6,136.6,0.100000000000001,0.0599999999999996,positive,114.4,49.8,above_zero,above_zero,above_zero,126,120,68.6,21.96,high,low,low,-5.2,8.4,120,50,low,low,5.34,low,-1.6422291236000337,6487201.5,204799.5,-2.652762830800436
C,5.26,24.1933333333333,0.410666666666667,66,140.6,0.0599999999999987,0.04,positive,114.2,50.4,above_zero,above_zero,above_zero,122,119.4,68,19.12,high,low,low,-5.2,8.44,120,50,low,low,5.3,low,-1.4486380499163911,6472801.5,208012,-2.656895316246034
B,5.19333333333333,23.86,0.262666666666667,69.4,143.8,0.140000000000001,0.2,positive,118.8,50.4,above_zero,above_zero,above_zero,104,119.4,67,17.34,high,low,low,-5,8.42,120,50,low,low,5.4,low,-1.5804764607319393,6501617.5,215824,-2.6954683801978585
B,5.33333333333333,24.04,0.392666666666667,68.8,144,0.34,0.0999999999999996,positive,114.8,49.8,above_zero,above_zero,above_zero,102,120.2,66.4,19.58,high,low,low,-5,8.48,120,50,low,low,5.36,low,-1.717157287525381,6479999.5,211379.52000000002,-2.6694708441470647
B,5.30666666666667,24.0066666666667,0.41,71.2,146.4,0.240000000000002,0.0200000000000005,positive,111.8,49.4,above_zero,above_zero,above_zero,100,119.4,66,21.12,high,low,low,-5,8.48,120,50,low,low,5.36,low,-1.1467708396919383,6472801.5,216613.12000000002,-2.802449955704419
B,5.34666666666667,23.9733333333333,0.362666666666667,65.8,138.8,0.18,0.0599999999999996,positive,117,50.6,above_zero,above_zero,above_zero,96,120.8,66.2,14.18,high,low,low,-5.2,8.44,120,50,low,low,5.34,low,-1.4559411796505821,6479999.5,212551.5,-2.8413200581167217
B,5.31333333333333,23.94,0.412666666666667,72.6,147.6,0.0800000000000018,0.04,positive,115.8,49.8,above_zero,above_zero,above_zero,100,120,66,22.12,high,low,low,-5.4,8.54,120,50,low,low,5.36,low,-1.7809109769979337,6479999.5,212160.47999999998,-2.835594036157107
B,5.32,23.9,0.384666666666667,79.4,154,0.34,0.100000000000001,positive,114.6,50.2,above_zero,above_zero,above_zero,98,119.8,66.2,20.14,high,low,low,-5.6,8.56,120,50,low,low,5.34,low,-1.5804764607319393,6472801.5,213857.5,-2.864853527830193
D,5.40666666666667,23.7666666666667,0.268,71.6,144.8,0.120000000000001,0.0199999999999996,positive,119.2,49.8,above_zero,above_zero,above_zero,88,119.4,66.4,20.2,high,high,high,-5.8,8.56,120,50,low,high,5.72,high,-1.7470177871865298,6479999.5,215298.72000000003,-3.0094641472325128
D,5.58,23.9466666666667,0.308666666666667,76.6,145.6,0.34,0.100000000000001,positive,119.4,50,above_zero,above_zero,above_zero,86,120.2,65.6,19.68,high,high,high,-5.8,8.58,120,50,low,high,5.66,high,-1.6101282262076415,6472801.5,214512,-2.978588391460068
D,5.58,23.9666666666667,0.332,70.4,139.4,0.3,0.04,positive,120.4,50,above_zero,above_zero,above_zero,82,135.2,65.2,19.68,high,high,high,-5.8,8.6,130,50,low,high,5.62,high,-1.2570329751597316,6479999.5,196438.61999999997,-3.0094641472325128
D,5.5866666666666696,23.88,0.364,71,141.4,0.120000000000001,0.12,positive,117.8,49.8,above_zero,above_zero,above_zero,82,130.2,65,17.18,high,high,high,-5.8,8.5,130,50,low,high,5.64,high,-1.393369964475876,6501617.5,212551.5,-2.9711565305941865
D,5.56,23.9333333333333,0.38,68.8,138.4,0.199999999999999,0.08,positive,115.4,49.4,above_zero,above_zero,above_zero,106,130.2,65.4,15.54,high,high,high,-5.8,8.52,130,50,low,high,5.64,high,-1.3488471761560117,6487201.5,216218.38,-2.949491366535791
C,5.34666666666667,24.0866666666667,0.218,67,139.4,0.439999999999998,0.08,positive,112.2,50,above_zero,above_zero,above_zero,106,130.6,65.8,24.18,high,low,low,-5.8,8.5,130,50,low,low,5.3,low,-1.8450806661517032,6479999.5,211769.81999999998,-2.9424689122509564
C,5.2,23.8266666666667,0.353333333333333,61.2,136,0.240000000000002,0.12,positive,120.8,50,above_zero,above_zero,above_zero,108,130.8,65.8,17.14,high,low,low,-5.8,8.5,130,50,low,low,5.3,low,-1.2305846375331462,6472801.5,214381.01999999996,-2.978588391460068
C,5.29333333333333,23.98,0.437333333333333,65.2,139.8,0.34,0.0600000000000005,positive,120.4,52.8,above_zero,above_zero,above_zero,116,128.2,65.8,15.84,high,low,low,-5.8,8.54,130,50,low,low,5.3,low,-1.6101282262076415,1678111.5,24023.819999999996,-2.9152973744794153
A,5.47333333333333,23.88,0.344666666666667,72.6,144,0.38,0.0599999999999996,positive,120.2,51,above_zero,above_zero,above_zero,122,127,66,17.8,high,high,high,-5.8,8.48,130,50,low,mid,5.54,high,-1.3612512230931475,526337.5,56313.18000000001,-2.978588391460068
A,5.44666666666667,23.9133333333333,0.291333333333333,69,140,0.219999999999999,0.0199999999999996,positive,124.8,49.6,zero,above_zero,zero,62,116.4,66,21.96,low,high,high,-5.8,8.52,130,50,low,mid,5.56,high,-1.2,508031.5,90907.98,-2.9424689122509564
A,5.4133333333333304,23.8533333333333,0.352666666666667,66.6,139,0.34,0.0600000000000005,positive,120.2,50.4,above_zero,above_zero,above_zero,120,130.4,69.2,20.48,high,high,high,-5.8,8.52,130,50,low,mid,5.5,high,-1.2151433251860566,6487201.5,229164,-2.935541041333315
A,5.46666666666667,23.9,0.28,66.8,137.2,0,0.0200000000000005,positive,118,49.6,above_zero,above_zero,above_zero,104,130.2,65.2,19.76,high,high,high,-6,8.44,130,50,low,mid,5.46,high,-1.478463807583788,6479999.5,209304,-3.240258985532238
A,5.36666666666667,23.8133333333333,0.421333333333333,67.8,141.8,0.32,0.12,positive,112.2,50.2,above_zero,above_zero,above_zero,116,139.8,65.8,23.46,high,high,high,-6,8.36,140,50,low,mid,5.46,high,-1.2516685226452116,6487201.5,212030.22000000003,-3.125798210190413
A,5.46,23.88,0.364666666666667,65.6,135.4,0.100000000000001,0.04,positive,119.6,49.8,above_zero,above_zero,above_zero,110,140.2,65.6,19.9,high,high,high,-6,8.48,140,50,low,mid,5.46,high,-1.3803226646068132,6472801.5,210081.12000000002,-3.1909592814215246
A,5.53333333333333,24.1,0.274,71.8,142,0.32,0.0200000000000005,positive,122.6,44.8,zero,above_zero,zero,142,137.2,67,19.26,low,high,high,-5.8,8.3,140,50,low,mid,5.44,high,-1.5267136173520308,994049.5,64799.5,-2.6999173161319576
A,5.42666666666667,23.94,0.338666666666667,65.2,135.4,0.0600000000000023,0.08,positive,119,50.4,above_zero,above_zero,above_zero,112,139.8,65.4,17.66,high,high,high,-5.8,8.4,140,50,low,mid,5.46,high,-1.2305846375331462,6472801.5,213726.71999999997,-3.253491622909425
A,5.52666666666667,23.96,0.285333333333333,71.8,142.2,0.34,0.0599999999999996,positive,120.2,50.2,above_zero,above_zero,above_zero,108,139.4,65.6,19.9,high,high,high,-5.6,8.44,140,50,low,mid,5.44,high,-1.4633436854000506,6479999.5,209692.38,-2.3867381660458693
D,5.44,23.8333333333333,0.431333333333333,69.4,141.8,0.240000000000002,0.0599999999999996,positive,123.4,49.6,above_zero,above_zero,above_zero,84,140.8,65.2,18.4,high,high,high,-5.6,8.64,140,50,low,high,5.54,high,-1.1851380485014653,6472801.5,217140,-2.9087208948174523
D,5.44,23.7933333333333,0.454,70.2,141.2,0.279999999999998,0.100000000000001,positive,119.2,50.2,above_zero,above_zero,above_zero,86,139.8,65.4,17.62,high,high,high,-5.4,8.64,140,50,low,high,5.54,high,-1.434314575050762,6465607.5,210729.82000000004,-2.902226114123256
D,5.4133333333333304,23.7066666666667,0.423333333333333,67.4,138.6,0.220000000000002,0.0600000000000005,positive,119.8,50.4,above_zero,above_zero,above_zero,84,139.8,65.2,19.5,high,high,high,-5.6,8.66,140,50,low,high,5.54,high,-1.7316718427000253,6465607.5,213988.32000000004,-3.0094641472325128
B,5.28666666666667,23.7666666666667,0.296666666666667,72.2,146.4,0.18,0.2,positive,119.8,45.8,above_zero,above_zero,above_zero,102,139.8,66.6,18.84,high,low,low,-5.6,8.6,140,46,low,low,5.32,low,-1.590121969361616,6465607.5,208141.02000000002,-2.5613368222781125
B,5.23333333333333,23.7866666666667,0.462666666666667,65,139.8,0.0799999999999983,0.0599999999999996,positive,118.2,46,above_zero,above_zero,above_zero,106,141,66.4,23.66,high,low,low,-5.6,8.6,140,46,low,low,5.32,low,-1.2516685226452116,6479999.5,213204,-2.543916028126055
